Satýþ belgesi;Kalem;Üretim yeri;Müþteri malzeme numarasý;Satýþ belgesi türü;Malzeme;Malzeme Tan.;Plan Hammaddesi;PlnHmdde Gnþlk;Sipariþ Mik. (TON);Sevk Edilen Mik.(TON);Açýk Mik.(TON);Thdtsz Mml;Yaratma tarihi;Teslimat tarihi;PLN:TrmTrh;Öncelik Tanýmý;31 HR;31 PHR;31 CRF;31 GCR;31 GHR;31 PPG;41 HR;41 PHR;41 CRF;41 GCR;41 GHR;41 PPG;Ticari kalite;Sektör Tan.;Baz Fiyat;Nihai Fiyat;Sipariþi Veren;Müþteri grubu 2;Max Tnj;Min Tnj
15069529;10;3100;046698001;Z470;GCRCP;GCR DX51D+Z275A 0,80x1.250x2.500;X;0;40;0;0;0;22.01.2018;15.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;800;905;2127293;IQ;3500;2500
15069529;20;3100;030937001;Z470;GCRCP;GCR DX51D+Z275A 1,00x1.250x2.500;X;0;20;0;0;0;22.01.2018;15.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;800;885;2127293;IQ;3500;2500
15069530;10;4100;040370001;Z410;GCRCP;GCR DX51D+Z275B 2,00x1.250x2.500;GCR;0;25;24,33;0;0;22.01.2018;1.03.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;HAVALANDIRMA;830;815;1121996;;2500;1500
15069532;10;4100;030353001;Z410;GCRCP;GCR DX51D+Z140A 0,80x1.250x1.615;GCR;0;9,14;9,14;0;0;22.01.2018;1.03.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;BEYAZ EÞYA;830;850;1122907;;2500;1500
15069532;20;4100;030352001;Z410;GCRCP;GCR DX51D+Z140A 0,80x1.250x1.355;GCR;0;4,8;4,08;0;0;22.01.2018;1.03.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;BEYAZ EÞYA;830;850;1122907;;2500;1500
15069533;10;3100;003500001;Z410;HRCP;HR ST37 3,00x1.500x3.000;HR;0;1;0;0;0;22.01.2018;30.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;617,67;1022883;;0;0
15069535;10;3100;029747001;Z410;PPGP;PPG-3009/SP DX51D+Z70B 0,50x1.000;PPG;0;6,71;0;0;0;22.01.2018;22.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;855;1122860;;0;0
15069537;10;3100;031880001;Z410;PPGSP;PPG-3009/SP DX51D+Z70B 0,50x330;PPG;1000;6,8;6,645;0;0;22.01.2018;28.02.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;882;1122860;;0;0
15069544;10;3100;028563001;Z410;GCRP;GCR +Z70A 1,80x1.230 buffer ken kesmesiz;GCR;0;7,88;7,88;0;0;22.01.2018;22.01.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SERA ÝMALAT;800;715;1122187;;0;0
15069544;20;3100;028563001;Z410;GCRP;GCR +Z70A 1,80x1.230 buffer ken kesmesiz;GCR;0;7,89;7,89;0;0;22.01.2018;22.01.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SERA ÝMALAT;800;715;1122187;;0;0
15069544;30;3100;028563001;Z410;GCRP;GCR +Z70A 1,80x1.230 buffer ken kesmesiz;GCR;0;7,69;7,69;0;0;22.01.2018;22.01.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SERA ÝMALAT;800;715;1122187;;0;0
15069546;10;3100;023052001;Z410;GCRCP;GCR DX51D+Z70A 1,20x1.250x2.300 buffer;X;0;14;13,36;0;0;22.01.2018;5.03.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;760;1121011;;0;0
15069547;10;3100;045570001;Z470;PPGP;PPG-9002/SP DX51D+Z100B 0,60x1.166;X;0;22;21,01;0;0;22.01.2018;5.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;872;2127005;TR;7000;4000
15069547;20;3100;046707001;Z470;PPGP;PPG-5005/SP DX51D+Z100B 0,60x1.166;X;0;10;12,35;0;0;22.01.2018;5.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;889;2127005;TR;8000;0
15069547;30;3100;046709001;Z470;PPGP;PPG-9002/PVDF DX51D+Z100B 0,50x1.166;X;0;22;20,96;0;0;22.01.2018;5.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;1129;2127005;TR;7000;4000
15069547;40;3100;046708001;Z470;PPGP;PPG-5024/PVDF DX51D+Z100B 0,60x1.166;X;0;8;7,85;0;0;22.01.2018;5.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;1119;2127005;TR;8000;0
15069549;10;4100;033417001;Z410;PPGCP;PPG-9002/SP DX51D+Z70B 0,50x1.200x3.000;PPG;0;2,505;2,505;0;0;22.01.2018;22.01.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;870;865;1122518;;0;0
15069549;20;4100;033417001;Z410;PPGCP;PPG-9002/SP DX51D+Z70B 0,50x1.200x3.000;PPG;0;2,485;2,485;0;0;22.01.2018;22.01.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;870;865;1122518;;0;0
15069550;10;4100;044106001;Z410;PPGSP;PPG-9002/SP DX51D+Z70B 0,30x1.050 MART;X;1050;50;59,255;0;0;22.01.2018;5.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;1085;1121435;;5000;3000
15069550;20;4100;046711001;Z410;PPGSP;PPG-9002/SP DX51D+Z70B 0,33x1.050 MART;X;1050;25;16,575;0;0;22.01.2018;5.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;1090;1121435;;5000;3000
15069550;30;4100;046630001;Z410;PPGSP;PPG-9002/SP DX51D+Z70B 0,30x1.200 MART;X;1200;25;15,14;0;0;22.01.2018;5.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;1090;1121435;;5000;3000
15069550;40;4100;032105001;Z410;PPGSP;PPG-9002/SP DX51D+Z70B 0,48x1.200 MART;X;1200;25;23,88;0;0;22.01.2018;5.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;925;1121435;;5000;3000
15069550;50;4100;046714001;Z410;PPGSP;PPG-9002/SP DX51D+Z70B 0,63x1.075;X;1120;10;9,17;0;0;22.01.2018;5.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;915;1121435;;5000;3000
15069550;60;4100;046485001;Z410;PPGSP;PPG-3011/SP DX51D+Z70B 0,63x1.075;X;1120;10;9,12;0;0;22.01.2018;5.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;960;1121435;;5000;3000
15069551;10;4100;046713001;Z410;PPGP;PPG-7038/SP DX51D+Z70B 1,00x1.200*DENEME;X;0;50;0;0;0;22.01.2018;9.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;818;1122512;;8000;5000
15069552;10;3100;029894001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.000;X;0;20;18,86;0;0;22.01.2018;5.02.2018;22.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;870;1121070;;8000;4000
15069554;10;3100;003248001;Z410;HRCP;HR ST37 2,50x1.000x2.000;HR;0;1;0;0;0;22.01.2018;5.02.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;640,54;1022174;;0;0
15069555;10;4100;046715001;Z410;GHRSP;GHR DX51D+Z70A 3,00x325-15069043;GHR;1200;9;8,67;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;830;720;1122334;;5000;2000
15069555;20;4100;027805001;Z410;GHRSP;GHR DX51D+Z70A 3,00x300-15069043;GHR;1200;8;8,06;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;830;720;1122334;;5000;2000
15069555;30;4100;025691001;Z410;GHRSP;GHR DX51D+Z70A 3,00x373-15069043;GHR;1200;10;9,955;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;830;720;1122334;;5000;2000
15069555;40;4100;022325001;Z410;GHRSP;GHR DX51D+Z70A 3,00x398-15069043;GHR;1200;19;18,725;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;830;720;1122334;;5000;2000
15069555;50;4100;046716001;Z410;GHRSP;GHR DX51D+Z70A 3,00x495-15069043;GHR;1200;27;26,49;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;YAPI PROFÝL.-ÞEKÝLLÝ;830;720;1122334;;5000;2000
15069556;10;4100;046648001;Z410;GCRCP;GCR DX51D+Z350AO 2,50x1.250x2.450  6995;GCR;0;2;0;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;830;810;1122848;;2500;1500
15069556;20;4100;046646001;Z410;GCRCP;GCR DX51D+Z350AO 2,50x1.250x2.530  6995;GCR;0;3;0;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;830;810;1122848;;2500;1500
15069558;10;3100;037107001;Z410;GCRP;GCR S350GD+Z350B 1,50x1.000;X;0;20;15,76;0;0;23.01.2018;6.03.2018;1.06.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SILO ÝMALAT;830;900;1122709;;0;0
15069558;20;3100;031873001;Z410;GCRP;GCR S350GD+Z350B 1,20x1.000;X;0;20;18,84;0;0;23.01.2018;6.03.2018;1.06.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SILO ÝMALAT;830;930;1122709;;0;0
15069558;30;3100;013692001;Z410;GCRP;GCR DX51D+Z275A 0,90x1.250;X;0;20;20,87;0;0;23.01.2018;6.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SILO ÝMALAT;830;850;1122709;;0;0
15069560;10;4100;044661001;Z410;GCRCP;DX51D+Z275BO 1,50x1.250x2.500 Schneider;GCR;0;20;19,33;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ELTK.PANO-KABLO KAN.;830;832,58;1222718;;2500;1500
15069561;10;4100;018350001;Z410;GCRP;GCR DX51D+Z100B 0,50x1.250*VÝRMAN;X;0;62;62,21;0;0;23.01.2018;1.03.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;BORU-PROFÝL;830;812;1121655;;16000;9000
15069562;10;4100;045105001;Z410;PPGSP;PPG-9002/SP DX51D+Z70B 0,50x1.200 BUFFER;X;1200;20,51;20,39;0;0;23.01.2018;6.03.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;900;1121435;;5000;3000
15069563;10;4100;046717001;Z410;GCRCP;DX51D+Z275B 3,00x1.250x2.750 schnieder;GCR;0;11,3;11,3;0;0;23.01.2018;1.03.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ELTK.PANO-KABLO KAN.;830;789,73;1222715;;2500;1500
15069565;10;3100;003515001;Z410;HRCP;HR ST37 3,00x1.500x6.000;HR;0;1;0;0;0;23.01.2018;30.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;617,16;1022883;;0;0
15069566;10;3100;043796001;Z410;HRCP;HR ST37 4,00x1.500x6.000;HR;0;1;0;0;0;23.01.2018;28.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;617,67;1021042;;0;0
15069567;10;4100;003921001;Z410;HRCP;HR ST37 6,00x1.500x6.000;HR;0;5,52;0;0;0;23.01.2018;23.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069568;10;4100;003791001;Z410;HRCP;HR ST37 5,00x1.500x3.000;HR;0;5,11;5,11;0;0;23.01.2018;23.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069568;20;4100;003791001;Z410;HRCP;HR ST37 5,00x1.500x3.000;HR;0;5,11;5,11;0;0;23.01.2018;23.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069569;10;4100;003803001;Z410;HRCP;HR ST37 5,00x1.500x6.000;HR;0;5,27;5,27;0;0;23.01.2018;23.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069569;20;4100;003803001;Z410;HRCP;HR ST37 5,00x1.500x6.000;HR;0;4,93;4,93;0;0;23.01.2018;23.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069570;10;4100;004037001;Z410;HRCP;HR ST37 8,00x1.500x6.000;HR;0;5,675;5,675;0;0;23.01.2018;23.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;625;610;1122883;;0;0
15069571;10;4100;030795001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,45x1.200*VÝRMAN;X;0;26;28,23;0;0;23.01.2018;8.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;895;1121391;;9500;6500
15069572;10;3100;042663001;Z410;GCRP;GCR DX51D+Z70A 0,38x1.000;GCR;0;30;33,84;0;0;23.01.2018;6.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;875;1122559;;0;0
15069573;10;3100;046431001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,47x1.000;PPG;0;6,67;6,67;0;0;23.01.2018;23.01.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;935;1122559;;0;0
15069573;20;3100;046431001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,47x1.000;PPG;0;6,35;6,35;0;0;23.01.2018;23.01.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;935;1122559;;0;0
15069573;30;3100;046431001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,47x1.000;PPG;0;6,37;6,37;0;0;23.01.2018;23.01.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;935;1122559;;0;0
15069573;40;3100;046431001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,47x1.000;PPG;0;6,37;6,37;0;0;23.01.2018;23.01.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;935;1122559;;0;0
15069574;10;4100;044420001;Z410;PPGCP;PPG-9002/SP 0,50x1.200x1.570 B6080192;PPG;0;11,092;11,98;0;0;23.01.2018;1.03.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;BEYAZ EÞYA;885;980;1122002;;2000;1500
15069574;20;4100;044429001;Z410;PPGCP;PPG-9002/SP 0,50x1.200x1.594 B6080028;PPG;0;7,508;6,78;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;BEYAZ EÞYA;885;980;1122002;;2000;1500
15069574;30;4100;044427001;Z410;PPGCP;PPG-9002/SP 0,50x1.200x1.375 B6080290;PPG;0;3,238;3,24;0;0;23.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;BEYAZ EÞYA;885;980;1122002;;2000;1500
15069576;10;3100;029893001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,50x1.000;PPG;0;6,28;6,28;0;0;23.01.2018;23.01.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;915;1122559;;0;0
15069576;20;3100;029893001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,50x1.000;PPG;0;6,42;6,42;0;0;23.01.2018;23.01.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;915;1122559;;0;0
15069576;30;3100;029893001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,50x1.000;PPG;0;6,4;6,4;0;0;23.01.2018;23.01.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;915;1122559;;0;0
15069576;40;3100;029893001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,50x1.000;PPG;0;6,19;6,19;0;0;23.01.2018;23.01.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;915;1122559;;0;0
15069577;10;3100;037654001;Z410;PPGP;PPG-3009/SP DX51D+Z70B 0,47x1.000;X;0;30;34,16;0;0;23.01.2018;6.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;895;1122559;;0;0
15069578;10;3100;043782001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,47x1.000;PPG;0;1;0;0;0;23.01.2018;6.02.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;935;1122559;;0;0
15069579;10;3100;046719001;Z410;GCRP;GCR +Z180A 1,80x1.000 15067936 40-50 rvz;X;0;18;17,62;0;0;23.01.2018;6.03.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SERA ÝMALAT;800;725;1122187;;15000;9000
15069580;10;3100;037509001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,55x1.220 buf;X;0;30;39,87;0;0;23.01.2018;6.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;835;1121215;;0;0
15069580;20;3100;031463001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,70x1.220;X;0;20;16,13;0;0;23.01.2018;6.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;815;1121215;;0;0
15069580;30;3100;037551001;Z410;PPGP;PPG-3009/SP DX51D+Z70B 0,70x1.220;X;0;20;27,28;0;0;23.01.2018;6.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;830;1121215;;0;0
15069580;40;3100;033092001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.220;X;0;30;0;0;0;23.01.2018;6.02.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;850;1121215;;0;0
15069580;50;3100;019243001;Z410;PPGP;PPG-9002/SP DX51D+Z100B 0,50x1.220 buf;X;0;30;33,26;0;0;23.01.2018;6.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;855;1121215;;0;0
15069581;10;3100;046719001;Z410;GCRP;GCR DX51D+Z180A 1,80x1.000;X;0;18;0;0;0;23.01.2018;6.03.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;SERA ÝMALAT;800;725;1122187;;15000;9000
15069582;10;3100;021269001;Z410;GCRCP;GCR DX51D+Z70A 1,00x1.250x2.500;X;0;8;7,08;0;0;23.01.2018;6.03.2018;1.06.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;830;765;1122261;;3000;0
15069582;20;3100;020583001;Z410;GCRCP;GCR DX51D+Z70A 1,50x1.250x2.500;X;0;8;0;0;0;23.01.2018;6.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;830;750;1122261;;3000;0
15069582;30;3100;029160001;Z410;GHRCP;GHR DX51D+Z70A 2,00x1.250x2.500;X;0;8;0;0;0;23.01.2018;6.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;830;730;1122261;;3000;0
15069582;40;3100;046317001;Z410;GHRCP;GHR DX51D+Z70A 2,00x1.250x1.650;X;0;9;0;0;0;23.01.2018;6.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;830;730;1122261;;3000;0
15069583;10;3100;029747001;Z410;PPGP;PPG-3009/SP DX51D+Z70B 0,50x1.000 buffer;PPG;0;6,54;6,54;0;0;23.01.2018;23.01.2018;23.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;870;1122563;;0;0
15069584;10;4100;046720001;Z410;PPGP;PPG-9002/SP DX51D+Z100B 0,80x1.200;X;0;150;146,465;0;0;24.01.2018;1.03.2018;1.03.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;810;1121444;;12000;9000
15069586;10;4100;039319001;Z470;PPGP;9002/SP DX51D+Z100B 0,50x1.245fzlauretim;PPG;0;17,05;17,05;0;0;24.01.2018;1.03.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;GENEL ÝMALAT;885;870,47;2227070;BA;5000;2000
15069588;10;3100;031264001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,70x1.200;X;0;50;53,33;0;0;24.01.2018;24.02.2018;1.02.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇATI-CEPHE;885;810;1121040;;0;0
15069591;10;3100;029747001;Z410;PPGP;PPG-3009/SP DX51D+Z70B 0,50x1.000;PPG;0;6,37;6,37;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;865;1121077;;0;0
15069592;10;3100;029893001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,50x1.000;PPG;0;6,46;6,46;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;905;1121077;;0;0
15069593;10;3100;030343001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.000;PPG;0;6,53;6,53;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;850;1121077;;0;0
15069596;10;3100;033700001;Z410;GCRCP;GCR DX51D+Z100A 1,20x1.500x2.300 BUFFER;GCR;0;3;3,08;0;0;24.01.2018;14.03.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;770;1122428;;0;0
15069596;20;3100;021450001;Z410;GCRCP;GCR DX51D+Z100A 1,20x1.500x2.400 BUFFER;GCR;0;5;5,16;0;0;24.01.2018;14.03.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;830;770;1122428;;0;0
15069597;10;3100;029419001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,41x1.000;PPG;0;6,71;6,71;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;950;1121077;;0;0
15069597;20;3100;029419001;Z410;PPGP;PPG-3004/SP DX51D+Z70B 0,41x1.000;PPG;0;6,67;6,67;0;0;24.01.2018;24.01.2018;;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;870;950;1121077;;0;0
15069599;10;3100;030795001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,45x1.200;PPG;0;15;14,09;0;0;24.01.2018;27.02.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;900;1121274;;0;0
15069599;20;3100;029894001;Z410;PPGP;PPG-9002/SP DX51D+Z70B 0,50x1.000;PPG;0;13;6,57;0;0;24.01.2018;27.02.2018;24.01.2018;Normal öncellikli sipariþ kalemi;0;0;0;0;0;0;0;0;0;0;0;0;;ÇSM-TÜCCAR;885;865;1121274;;0;0
